Date,Adani Ports and Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corporation Ltd.,Bharti Airtel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Divis Laboratories Ltd.,Dr. Reddys Laboratories Ltd.,Eicher Motors Ltd.,Grasim Industries Ltd.,HCL Technologies Ltd.,HDFC Bank Ltd.,Hero MotoCorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corporation Ltd.,ICICI Bank Ltd.,ITC Ltd.,Indian Oil Corporation Ltd.,IndusInd Bank Ltd.,Infosys Ltd.,JSW Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,NTPC Ltd.,Nestle India Ltd.,Oil & Natural Gas Corporation Ltd.,Power Grid Corporation of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,Sun Pharmaceutical Industries Ltd.,Tata Consultancy Services Ltd.,Tata Consumer Products Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,UPL Ltd.,UltraTech Cement Ltd.,Wipro Ltd.
2019-09-05,366.549988,1519.75,649.599976,2759.199951,3292.699951,7001.049805,380.799988,347.700012,2678.649902,478.399994,1639,2682.449951,1575.420044,697.099976,555.974976,1117.574951,2605.899902,184.600006,1829.75,2044.150024,389,244.25,124.699997,1308.099976,834.049988,216.25,1410.150024,1320.300049,517,5968.649902,123.449997,12612.15039,125.150002,149.512543,1187.345215,17602.75,431.799988,2215.300049,264.450012,345.149994,695.450012,1048.650024,569.650024,3888.800049,255.600006
2019-09-06,365.75,1532.400024,671.099976,2839.350098,3373,7175.899902,379,349.25,2668,474.899994,1637.599976,2739.949951,1640.724976,703.700012,550.200012,1122.949951,2659.949951,188.399994,1819.150024,2041.449951,391.350006,243.899994,126.949997,1331.099976,840.150024,217.949997,1441.550049,1328.650024,529.5,6186.950195,127,12613.9502,127.949997,152.625031,1211.020752,17870.5,425.100006,2197.5,262.75,355.399994,721.75,1068.699951,567.950012,3907.550049,252
2019-09-09,369.549988,1540.599976,671.549988,2817.800049,3437.350098,7323.950195,382,356.450012,2682.699951,475,1627.150024,2749.199951,1620.675049,705.75,542.200012,1124.800049,2691.600098,189.25,1834.050049,2064.25,395.450012,245.5,126.650002,1335,829.099976,219.5,1471.300049,1357,532.549988,6335.5,126.349998,12836.34961,129.399994,152.175034,1210.723511,18068.40039,428.799988,2182.850098,263.799988,353.799988,712.900024,1088.349976,587.450012,3905.600098,255.600006
2019-09-11,373.350006,1561.449951,681.700012,2908.399902,3416.399902,7354.200195,386.100006,355.100006,2666.399902,471.799988,1616.550049,2761,1701.36499,711.5,528.849976,1125.650024,2760.149902,193.449997,1824.300049,2071.850098,394.600006,243.75,126.050003,1372.150024,820.099976,227.699997,1475.199951,1363.650024,545.75,6597.299805,124.5,12758.9502,125.75,151.050034,1222.80896,18490.34961,422.200012,2154,259.350006,367.049988,703.700012,1101.050049,577.700012,3903.399902,248.149994
2019-09-12,372.450012,1540.300049,662.900024,2852.199951,3382.350098,7291.950195,384.200012,347.549988,2677,467.799988,1645.150024,2767.050049,1668.055054,717.549988,527.450012,1135.425049,2740.75,197.100006,1805.400024,2082.75,402.700012,240.75,124.400002,1390.25,816.400024,222.050003,1457.550049,1362.400024,543.599976,6392.049805,122.25,12556.90039,125.900002,149.737534,1198.984863,18582.05078,427.799988,2133.600098,262.299988,365.049988,705.549988,1086.099976,567.299988,4002.050049,244.550003
2019-09-13,374.200012,1548.199951,674.25,2878.199951,3427.350098,7388.75,408.549988,343.049988,2674.600098,469,1628.349976,2731.550049,1668.939941,717.549988,534.25,1128.724976,2776.600098,200.350006,1805.550049,2083.850098,413.399994,239.899994,130.100006,1398.599976,829.299988,226.199997,1484.25,1363.449951,551.25,6450.299805,124.050003,12689.29981,128.850006,151.987534,1214.091675,18798.44922,422.850006,2141.949951,259,367.350006,709.5,1123.400024,578.150024,4031.149902,245.350006
2019-09-16,370.600006,1521.300049,670.900024,2874.449951,3418.850098,7280.25,380,344,2715.050049,470.5,1644.800049,2725.300049,1676.430054,716.700012,534.950012,1122.074951,2738.649902,200.399994,1816.300049,2046.75,412.149994,239.399994,128.550003,1375.949951,827.700012,225.649994,1474.949951,1343.599976,536.950012,6412.75,123.25,12840.9502,130.699997,151.612534,1199.381104,18897.05078,426.799988,2150,257.5,361.100006,719.450012,1148.550049,564.099976,3992.850098,247.100006
2019-09-17,365.299988,1530.900024,640.450012,2773.149902,3368.399902,7150.5,368.75,339.850006,2692.449951,460.649994,1601.400024,2738.050049,1628.494995,700.950012,527.924988,1105.675049,2568.949951,197.949997,1831.199951,1996.25,400.649994,237.199997,125.199997,1332.599976,831.25,216.199997,1448.300049,1313.699951,521.950012,6130.399902,120.900002,12764.25,129.699997,150.33754,1186.205933,18693.44922,420.649994,2122.649902,256.25,344.950012,705.950012,1158.25,563.299988,3900.399902,244.149994
2019-09-18,366.350006,1547.75,648.400024,2777.050049,3413.850098,7255.049805,382.100006,335.600006,2613.850098,458.649994,1616.150024,2743.649902,1603.040039,703.099976,529.224976,1093.875,2576.100098,198,1829.199951,1988.300049,399.350006,239.25,128.149994,1330.400024,829.849976,221.399994,1464.75,1318,527,6095.049805,122.5,12869,127,151.537537,1194.37854,18687.19922,416.799988,2138.550049,259.75,358.25,716.75,1160.699951,557.049988,3902.800049,244.300003
2019-09-19,361.899994,1553.900024,638.200012,2738.850098,3362.050049,7188.649902,379.850006,337.600006,2621.800049,452.049988,1582.400024,2732.550049,1575.25,699.900024,524.775024,1101.050049,2532.25,195.949997,1812.75,1974.599976,386.600006,236.699997,126.199997,1282.25,820.700012,219.550003,1452.599976,1300.699951,519.299988,5971.75,121.699997,12694.90039,124.300003,150.862534,1167.97876,17927.09961,411.149994,2101.949951,254.449997,344.649994,703.349976,1153.199951,562.049988,3866.300049,241.5
2019-09-20,380.700012,1671,680.349976,2929.25,3702.199951,7693.649902,403.850006,356.399994,2867,463.299988,1637.949951,2837.800049,1786.02002,750.950012,524.549988,1199.599976,2862.899902,202.149994,1969.75,2049.300049,417.5,238.050003,132.550003,1419.599976,805,238.100006,1538.849976,1411.5,568.900024,6591.950195,119.849998,13499.40039,133.600006,147.15004,1242.571655,19250.09961,413.700012,2065.449951,267.350006,368.549988,700.849976,1263.550049,562.099976,4269.649902,245.949997
2019-09-23,410.950012,1802.75,725.5,2995.149902,4023.75,8297.75,450.850006,348,3053.649902,448.899994,1611.699951,2767.25,1923.935059,759.299988,516.450012,1257.25,2820.350098,200,2039.75,2162,446.299988,254.850006,142.649994,1511.550049,764.349976,243.699997,1640.599976,1528.5,565,6897.850098,116.050003,13713.2002,136.300003,141.225037,1227.563965,19918.30078,409.450012,2015.800049,273.649994,377.350006,682.799988,1311.800049,580.849976,4391.100098,239.350006
2019-09-24,413.850006,1765.900024,704.400024,2958.149902,3961.75,8240.700195,461.299988,348.649994,3080.199951,450.25,1629.650024,2785.25,1843.425049,749.700012,523.700012,1253.800049,2755.949951,197.800003,2050.449951,2130,440.899994,256,138.699997,1516.300049,794.049988,233.350006,1618.099976,1481.300049,558.75,7009.100098,115.150002,13430.7002,133.5,142.83754,1266.692993,19931,409.649994,2044.699951,275,370.799988,703.849976,1292.650024,579.400024,4318,240.699997
2019-09-25,414.799988,1751.800049,694.950012,2941,3930.899902,8255.599609,465.200012,341.649994,3036,434.600006,1633.449951,2773.350098,1760.01001,724.150024,526.924988,1239.699951,2704.25,189.899994,2051.5,2069.949951,434.200012,247.550003,140.699997,1503.900024,792.650024,234.399994,1601.599976,1450.099976,534.700012,6638.5,116.900002,13458.5,131.449997,149.062531,1267.535034,19457.40039,406.75,2088.449951,279.450012,362.049988,705.900024,1268.900024,576.75,4277.850098,238.800003
2019-09-26,419.149994,1770.949951,699.900024,2970.300049,4000.800049,8464.599609,480.049988,344.049988,3092.800049,438.450012,1675.050049,2774.850098,1791.155029,743.799988,522.575012,1242.5,2760.100098,195.949997,2034.400024,2063.199951,451.950012,250.399994,144.550003,1548,782.549988,235.449997,1626.849976,1489.849976,566.950012,6857.450195,116.550003,13934.59961,137.050003,149.437531,1284.623047,19365,411.950012,2087.600098,279.899994,375.75,713.700012,1288.300049,583.599976,4395.600098,237.100006
2019-09-27,408.600006,1776.300049,700.599976,2957.5,4057.399902,8550.349609,469.799988,349.100006,3015.100098,439.399994,1660.449951,2730.800049,1779.23999,727,520.525024,1244.199951,2729.149902,190.699997,2010.900024,2035.900024,449.200012,252.949997,145.550003,1480.800049,782.200012,232.199997,1643.5,1472.650024,555.099976,6773.700195,117.050003,13740.90039,131.5,148.575043,1296.758057,19325.19922,401.700012,2056.149902,281.950012,359.649994,704.299988,1284.050049,582.049988,4395.149902,236.600006
2019-09-30,413.950012,1762.150024,685,2941.800049,4046.050049,8513,470.100006,367.049988,2944.149902,425.5,1665.5,2702.25,1776.52002,730.099976,540.299988,1227.449951,2704.75,191.350006,1981.949951,1977.050049,433.700012,259.850006,147.399994,1383.550049,805.650024,229.949997,1644.449951,1474.25,547.150024,6715.799805,117.5,13889.65039,131.800003,149.287537,1319.740234,18888.15039,389.450012,2099.300049,276,360.5,714.5,1273.050049,603.950012,4341.25,239.800003
2019-10-01,404.049988,1766.099976,679.150024,2910,3992.399902,8458.349609,493.899994,350.950012,2919.550049,412.649994,1622.550049,2689.350098,1782.685059,693.150024,529.775024,1248.800049,2688.350098,189.75,1990.300049,1995.650024,424.600006,255.899994,148.550003,1298.050049,793.549988,222.649994,1648.199951,1464.050049,556.700012,6782,117.050003,13681.54981,128.199997,147.375031,1292.646973,18593.75,386.549988,2059.949951,270.649994,351.549988,704.950012,1280.599976,594.950012,4212.600098,233.5
2019-10-03,403.899994,1748.949951,668.400024,2897.899902,3959.800049,8446.450195,531.599976,344.899994,2902.949951,418.100006,1628.349976,2677.149902,1828.464966,679.650024,538.400024,1223.550049,2667.449951,182.600006,1962.050049,1974.550049,427.299988,261.649994,151.75,1255.5,785.599976,221.550003,1615.75,1458.050049,562.700012,6754.049805,116.75,13709.84961,128.100006,149.325043,1298.739258,18259.59961,388.149994,2060.25,272.75,339.600006,702.5,1295.5,594.400024,4146.799805,235.850006
2019-10-04,394.600006,1724.400024,656.400024,2863.550049,3903.949951,8300.75,515.549988,339.5,2845.149902,418.350006,1622.25,2617.699951,1799.900024,654.400024,539.549988,1189.699951,2668.300049,182.100006,1944.199951,1978.300049,413.899994,257.25,151.050003,1265.300049,793.450012,214.649994,1563.150024,1424.900024,564.25,6649.600098,117.400002,13441,129.550003,147.412537,1295.816895,18128.30078,386.049988,2079.350098,266.200012,333.100006,708.150024,1250.900024,582.549988,3979.550049,237.699997
2019-10-07,395.25,1725.150024,673.450012,2892.300049,3900.899902,8220,490.649994,341.549988,2953.350098,408.25,1646.650024,2616.449951,1800.060059,649,537.200012,1186.900024,2674,182.300003,1940.050049,1969.300049,416.100006,251.899994,148.699997,1241.050049,789.549988,208,1555.650024,1397.849976,552.950012,6629.850098,115.949997,13603.34961,126.550003,147.375031,1297.798218,17826.30078,379.899994,2047.699951,265.700012,324.799988,704.799988,1259,581.049988,3870.399902,237.050003
2019-10-09,400.450012,1773.449951,686.299988,2891.850098,4023.899902,8318.25,492.850006,359.399994,3058.5,423.350006,1650.599976,2663.399902,1823.935059,670.400024,525.549988,1228.150024,2604.350098,186.050003,1948,2002,436.700012,247.100006,148.199997,1308.650024,783.650024,212.800003,1612.349976,1426.25,576.549988,6719.549805,117.25,13858.29981,125.849998,148.27504,1312.310547,18482.75,383.950012,2020.099976,269.950012,336.450012,711.049988,1230.300049,581.700012,4043.550049,237.75
2019-10-10,399.899994,1778.599976,672.950012,2886.25,3948.899902,8201.849609,489.899994,377.25,3037.75,422.149994,1667.150024,2633.5,1805.25,696.599976,531.75,1200.550049,2601.850098,182.25,1968.75,1987.949951,423.700012,243.199997,148.199997,1228.5,783.049988,213.75,1584.800049,1425.099976,566.049988,6605.450195,117.25,13819.84961,125.5,149.325043,1349.953735,18268.75,387.049988,2004.449951,266.649994,329.950012,711.299988,1234.699951,583.450012,3976.300049,239.199997
2019-10-11,409.049988,1790.25,672.700012,2898.800049,3973.199951,8169.450195,488,382.899994,3081.949951,441.350006,1689.949951,2651.399902,1820.11499,691.400024,539.75,1198.800049,2597.850098,187.199997,2004.650024,2010.150024,428.549988,243.949997,143.399994,1223.199951,814.799988,217.25,1587.75,1427.699951,560.099976,6698.899902,116.699997,14032.40039,129,150.750031,1339.899048,18374.55078,386.299988,1986.849976,272.049988,339,721.450012,1243.599976,589.849976,4077.199951,239.449997
2019-10-14,407.450012,1798.699951,683.5,2958.050049,3883.300049,8082.25,485.950012,393.549988,3109.649902,440.899994,1683.699951,2651.899902,1832.795044,698.650024,543.400024,1204.400024,2609.199951,188.699997,2014.25,2014.75,428.850006,244.100006,144.75,1250.599976,786.099976,221.449997,1585.5,1423.949951,568.650024,6821.100098,117.75,14169,135.25,148.800034,1345.248413,18695.59961,394.649994,2021,275.75,344.850006,720.75,1248.949951,586.650024,4170.299805,243.449997
2019-10-15,413.75,1803.099976,690.049988,3011.949951,3879.449951,8035.850098,490.299988,383.649994,3181.100098,446.549988,1693.099976,2684.649902,1919.910034,703.700012,542.25,1223.050049,2675.699951,192.550003,2064.399902,2013.300049,431.850006,247.600006,146.449997,1272.25,768.299988,219.649994,1615.599976,1432.25,583.400024,6985.75,119.400002,14086.79981,138.649994,150.937531,1351.340698,18584.75,396.799988,2037.300049,277.75,349.200012,720.5,1272.099976,583.099976,4206.5,243.649994
2019-10-16,410,1765.699951,693.400024,3023.699951,4016.399902,8134.299805,512.400024,385.25,3176.75,446.799988,1720.199951,2701.449951,1922.060059,730.849976,550.450012,1221.099976,2602.350098,187.949997,2071,2048.699951,435.299988,243.649994,145.550003,1274.5,771.450012,220.300003,1605.550049,1424.199951,584.25,6975,117.400002,14351.5,141.649994,148.912537,1359.463623,18595.84961,399.700012,2046.400024,275.549988,347.399994,727.700012,1274.550049,588.75,4285.299805,248.899994
2019-10-17,409.149994,1812.300049,710.299988,3111.5,4106.799805,8316.650391,513.299988,385.850006,3247.850098,446.299988,1722.949951,2727.399902,2049.185059,724.549988,546.525024,1220,2629.199951,188.800003,2103.850098,2089.75,440.600006,245.850006,146.399994,1340.099976,769.5,222.949997,1604.550049,1424.349976,593.299988,7123.899902,118.699997,14516.84961,141.399994,148.27504,1383.386841,18190.34961,401.5,2030.949951,279.450012,356.100006,724.349976,1277.050049,591.950012,4260.450195,247.850006
2019-10-18,421.700012,1816.75,709.549988,3087.050049,4137.649902,8265.950195,520.299988,383.5,3252.350098,444.149994,1738,2724.850098,2027.589966,746.5,547.75,1229,2646.149902,187.399994,2106.850098,2094.449951,437.799988,246.5,145.600006,1342.650024,767.849976,223.350006,1615.25,1447.800049,593.299988,7302.299805,121.050003,14835.4502,143.5,151.912537,1403.050537,18679.75,401.649994,2057.350098,282,359.600006,734.200012,1300.599976,599,4295.299805,248.899994
2019-10-22,420.75,1780.199951,712.75,3122.300049,4034.149902,8008.850098,534.099976,374.100006,3248.050049,453.899994,1741.150024,2810.75,1997.88501,756.049988,532.224976,1239.300049,2674.649902,185.75,2127.350098,2114.899902,451.149994,248.899994,146.449997,1341,643.549988,219.699997,1628.849976,1442.550049,595.799988,7256.25,120.900002,15020,144.25,153.787537,1400.871094,19515.59961,405.450012,2051.399902,281.75,354.5,717.650024,1329.449951,597,4249.299805,253.550003
2019-10-23,396.100006,1767.400024,714.849976,3162.649902,4038.350098,8070.950195,527.099976,360.350006,3294.699951,454.25,1735.349976,2826.699951,2052.120117,743.150024,547.575012,1241.599976,2712.899902,185.100006,2133.25,2142.949951,455.100006,251.050003,144.5,1332.599976,650.599976,222.699997,1613.650024,1431.800049,591.849976,7440.25,121.050003,14983,141.899994,154.687531,1379.325317,19764.94922,405.200012,2070.100098,278.850006,356.200012,726.599976,1348.650024,597,4251.299805,254.350006
2019-10-24,399.149994,1790.5,707.700012,3167.850098,4026.149902,8091,513.049988,372.350006,3283.800049,446.850006,1764.050049,2825.300049,2103.235107,705.599976,559.525024,1236.099976,2696,181.350006,2133.350098,2144.949951,454.75,249.050003,141.300003,1283,635.349976,222.850006,1613.199951,1432.25,581.049988,7391.399902,120.199997,14666,140.699997,153.075043,1422.961792,20305,405.950012,2082,281.100006,359.899994,726.349976,1374.550049,597.700012,4311.549805,249.600006
2019-10-25,398.950012,1796.300049,708.599976,3129.649902,3987.25,7972.149902,524.150024,375.149994,3267.100098,459.850006,1759.150024,2794.949951,2132.175049,709.950012,567.025024,1229,2657.550049,181.75,2145.100098,2101.550049,469.100006,247.699997,142.100006,1272.050049,637.450012,217.350006,1588.599976,1425,577.700012,7471.149902,118.5,14803.34961,139.550003,152.21254,1417.760986,20130.75,417.5,2124.949951,279.600006,362.25,720.950012,1335,594.599976,4196.600098,253
2019-10-29,398.950012,1814.25,738.450012,3180.75,4047.25,8150.899902,522.900024,359.899994,3352.5,473.049988,1754.349976,2802.5,2204.939941,714.75,569.875,1242.5,2701.550049,184.300003,2160.199951,2113.050049,477.399994,253.25,144.350006,1315.300049,650.650024,234.25,1575.550049,1461.099976,611.799988,7721.299805,119.900002,14699.75,142.149994,150.787537,1453.274414,20341.05078,421.950012,2194.850098,283.399994,390.200012,754.75,1332.599976,594.900024,4117.700195,255.199997
2019-10-30,398.100006,1821.300049,747.400024,3222.899902,3992,8082.399902,525.099976,367.950012,3290.100098,465,1736.599976,2759.899902,2251.149902,734.950012,573.375,1248.349976,2684.5,187.199997,2169.399902,2107.449951,471.149994,259.399994,147.149994,1297.199951,660.599976,234.399994,1578.900024,1474.25,616.549988,7556.950195,120.949997,14967.79981,140.550003,149.96254,1465.211304,20246.94922,429.649994,2252.800049,291.75,388,754.400024,1316.150024,584.150024,4122.700195,254.75
2019-10-31,395.799988,1809.599976,736.349976,3247.350098,4027.550049,8134.350098,526.599976,374.25,3266.600098,466.850006,1755.050049,2783.199951,2253.810059,768.75,581.375,1230.349976,2704.199951,187.899994,2175.350098,2131.899902,463.049988,257.649994,146.800003,1313.199951,685.599976,228,1574.5,1473.050049,606.450012,7559.399902,122.400002,14947,141.699997,148.762543,1450.599731,19903.05078,433.399994,2269.649902,317,380.549988,739,1331.199951,596.450012,4143.200195,259.299988
2019-11-01,389.75,1766.349976,748.299988,3232.649902,4069.850098,8384.75,519.400024,373.049988,3268.550049,469.200012,1743.150024,2756.600098,2197.61499,775.700012,576,1240.050049,2707.149902,193.75,2179.350098,2128.600098,462.25,261.299988,142.649994,1379.849976,687.900024,237.600006,1579.900024,1449.400024,589.75,7618.649902,121.5,14959.79981,144.149994,147.975037,1443.219727,20003.65039,437.549988,2200.899902,304.950012,399.5,760.450012,1301.900024,588.549988,4162.75,258.600006
2019-11-04,391,1785.900024,742.599976,3212.050049,4113,8706.599609,522.200012,378,3239.850098,468.299988,1735.150024,2797.800049,2174.070068,783.799988,577.950012,1236.849976,2643.5,197.949997,2158.149902,2181.300049,470.5,260.75,138.699997,1352.300049,709,250.199997,1571.050049,1452.199951,586.400024,7424,120.550003,14813.34961,147.399994,146.062531,1443.962646,20106.44922,437.950012,2193.949951,306.600006,409.149994,769.5,1298.800049,594.25,4238.700195,256.600006
2019-11-05,390,1793.849976,738.049988,3246.300049,4227.799805,8845.75,517.5,383.950012,3231.75,467.850006,1687.449951,2815.699951,2128.715088,768.599976,579.349976,1239.5,2665,198.600006,2172.149902,2181.300049,468.350006,262.899994,137,1320.099976,696.099976,246.050003,1553.900024,1439.800049,580.150024,7389,120.599998,14650.2002,146.350006,146.550034,1433.709839,19829.30078,429.899994,2201.850098,300.5,403.950012,773.25,1283.800049,605.650024,4147.399902,258.5
2019-11-06,391,1797.599976,747.25,3248.300049,4188.149902,8772.849609,523.900024,371.450012,3227.850098,480.850006,1705.349976,2862.699951,2160.554932,773.25,574.174988,1256.650024,2678.350098,201.5,2179.449951,2220.600098,480.700012,261.350006,135.600006,1343,712.299988,248.25,1571.050049,1453.050049,579.799988,7311.149902,120.650002,14649.65039,144.649994,146.325043,1421.42627,19801,427.899994,2188.5,299.899994,404.450012,771.900024,1156.099976,606.599976,4135.649902,256.850006
2019-11-07,390.450012,1826.949951,734.75,3265.850098,4225.850098,8832.900391,513.200012,371.75,3223.800049,471.850006,1718,2871.050049,2142.39502,777.849976,574.224976,1263.699951,2660.850098,205.199997,2138.25,2251,478.549988,265.850006,135.850006,1381.900024,720.099976,252.649994,1584,1435.050049,580.349976,7287.149902,119.550003,14711.25,142.050003,145.65004,1444.903809,20040.75,440.600006,2185.350098,300.850006,403.100006,769.700012,1167.199951,577.700012,4187.399902,259.649994
2019-11-08,386.149994,1794.849976,725.5,3245.550049,4159.450195,8818.849609,502.75,369.149994,3158,462.5,1699.949951,2822.100098,2168.965088,774,575.049988,1255.599976,2646.949951,203.850006,2086.399902,2233.199951,489.450012,260.5,134.050003,1422.800049,708.150024,250,1600.25,1423,580,7200.549805,117.400002,14471.29981,138.300003,143.737534,1431.926758,19985.94922,422.100006,2129.949951,295.200012,397.950012,771.349976,1156.75,555.849976,4147.25,256.399994
2019-11-11,387.899994,1773.949951,733.700012,3237.350098,4169.049805,8903.299805,517.599976,371.5,3119.550049,454.850006,1710.550049,2815.75,2137.689941,767.099976,572.974976,1264.75,2594,200.149994,2081.350098,2234.550049,496.799988,259.450012,135.600006,1445.050049,704.400024,251.899994,1616.900024,1417,575,7137.299805,118.25,14108.4502,139.100006,143.812531,1414.392944,19784,421.450012,2100.949951,294.950012,401.450012,770.400024,1155.699951,548.849976,4137.049805,256.450012
2019-11-13,370.799988,1770.449951,711.200012,3206,4144.549805,8978.349609,510.100006,368.600006,3269.75,447.899994,1672.5,2763.149902,2135.219971,739.549988,569.299988,1257.550049,2589.100098,193.149994,2091,2207.449951,485.75,253.850006,133.850006,1414.199951,691.349976,248.75,1605.800049,1393,574.700012,7154.600098,118.300003,14233.25,138.199997,141.937531,1458.475098,19744.40039,412,2178.600098,289.5,397.899994,757.049988,1159.050049,541.299988,4115.600098,253.100006
2019-11-14,369.100006,1771.849976,715.900024,3233.300049,4210.549805,9061.849609,514.650024,362.5,3230.800049,451.399994,1656.5,2734.050049,2155.814941,733.950012,573.900024,1273.900024,2591.649902,188.5,2069.050049,2226.800049,498.649994,253.899994,136.850006,1375.099976,705.299988,245.75,1597.599976,1380.449951,578.450012,7247.149902,118.550003,14231.34961,136.199997,141.000031,1449.014771,19670.5,410.200012,2196.800049,295.5,391.950012,758.349976,1169.099976,535.549988,4003.399902,252.75
2019-11-15,366.299988,1760.699951,716.900024,3215.350098,4187.600098,9057.849609,506.549988,393.049988,3195.550049,463.25,1747.699951,2730.800049,2132.405029,755.150024,571.150024,1277.900024,2543.199951,187.75,2057.699951,2224.050049,499.850006,250.649994,131.699997,1359,703.900024,244.75,1622.75,1377.650024,583.049988,7147.200195,117.349998,14295.54981,135.550003,140.737534,1457.038696,19531.75,415.049988,2174.449951,297.75,394.5,751.950012,1158.449951,530.299988,4077.399902,252.550003
2019-11-18,365.649994,1739,722.950012,3156.899902,4154.899902,9104.25,521.75,409.200012,3140.899902,460.600006,1735.949951,2737,2147.73999,769.5,570.549988,1262.050049,2502.899902,193.600006,2056.199951,2236.300049,498.350006,250.75,132.550003,1374.400024,705.200012,249.600006,1627.199951,1364.5,573.700012,7098.450195,117.449997,14085.54981,133.899994,142.987534,1445.498169,19869.30078,424.549988,2152.600098,305.299988,410.049988,751.799988,1158.800049,549,4126.350098,249.449997
2019-11-19,364.049988,1721.349976,747.799988,3161.050049,4135.75,9152.799805,518.950012,439.350006,3120.350098,472.100006,1732.699951,2743,2174.735107,786.150024,567.325012,1271.900024,2468.949951,192.350006,2037.75,2212.100098,493.5,249.300003,133,1392.75,712.849976,247.899994,1623.800049,1365.75,560.650024,7045.450195,117.349998,14117.09961,133.25,146.58754,1495.573486,20006.80078,425.899994,2108.800049,302.5,401.75,763.150024,1163.199951,551.25,4100.149902,250.399994
2019-11-20,366.700012,1723.5,748.75,3162.399902,4138.549805,9079.25,544.599976,437.299988,3116.300049,482.600006,1763.599976,2838.649902,2148.97998,789.650024,566.400024,1273.349976,2470.5,190.75,2026.5,2200.949951,495,250.699997,130.899994,1469.300049,713,248.699997,1599.449951,1380.800049,560.450012,7152.75,117.050003,14228.65039,133.699997,147.075043,1533.117554,20289.94922,450,2108.550049,306.799988,398.700012,771.400024,1162.849976,552.849976,4114.049805,248.899994
2019-11-21,372.100006,1720.349976,737.400024,3188.350098,4123.649902,9055.099609,514.099976,426.299988,3072.649902,485.5,1747.050049,2879.25,2195.459961,778.950012,568.299988,1283.349976,2443.449951,188.600006,2048.649902,2210.350098,498.25,245.699997,128.899994,1446.150024,713.25,245.25,1595.25,1392.699951,551.799988,7019.049805,115.300003,14179.4502,131.149994,147.225037,1523.161987,20294.69922,447.149994,2118.100098,301.799988,385.100006,765.150024,1148.25,544.799988,4077.25,247.550003
2019-11-22,371.450012,1682.75,732.099976,3152.350098,4078.300049,9039.299805,509.399994,420.649994,3022.649902,478.850006,1733.349976,2871.25,2275.320068,793.200012,557.375,1264.75,2441.600098,190.25,2028.349976,2237.300049,496.799988,247.649994,129.800003,1446.150024,693.200012,251.25,1569.099976,1378.650024,546,7060.450195,117.800003,14171.5,133.850006,149.062531,1531.978394,20297.69922,452.100006,2071.699951,299.600006,400,754.200012,1135.599976,533.5,4081.149902,243.100006
2019-11-25,374.700012,1710.699951,754.75,3195.649902,4141.700195,9175,507.399994,451.399994,3040.600098,483.5,1764.050049,2920.649902,2326.129883,822.900024,562.375,1271.099976,2479,199.25,2062.399902,2294.550049,497.799988,247.75,130.850006,1496.849976,698.099976,260.149994,1603.650024,1380.849976,547.799988,7236.100098,118.099998,14486.79981,130.949997,148.950043,1546.887085,20579.75,458.950012,2081.5,302.149994,419.5,763.549988,1163.599976,544.5,4113.450195,243
2019-11-26,370.399994,1710.300049,752.25,3178.149902,4098.350098,9121.299805,496.649994,432.350006,3055.25,478.549988,1784.25,2965.850098,2280.570068,791.049988,554.025024,1275.050049,2494.600098,198.699997,2058.350098,2304.649902,510.700012,249.149994,129.300003,1515.900024,690.599976,253.25,1604.400024,1363,538.599976,7125,116.650002,14524.40039,130.25,145.800034,1545.599243,21039.84961,450.75,2046.650024,299.5,424.149994,763.599976,1166.099976,541.700012,4112.850098,237.550003
2019-11-27,372.950012,1715.349976,752.900024,3212.050049,4118.350098,9228.450195,505.899994,433.350006,3091.100098,468,1811.349976,2972,2302.165039,788.099976,564.125,1278.400024,2523.25,203,2093.25,2336.300049,505.5,246.949997,131.100006,1526.349976,695.75,252.949997,1617.900024,1335.5,539.950012,7294.399902,115.75,14562.7002,132.649994,146.325043,1555.109131,21337.94922,458.75,2054.300049,307.350006,421.350006,767.549988,1167.150024,551.849976,4234.649902,240.050003
2019-11-28,372.600006,1714.599976,750.599976,3196.399902,4102.049805,9240.099609,510,436.649994,3098.25,468.350006,1793,2976.75,2309.159912,800.150024,566.325012,1265.300049,2466.300049,204.100006,2087.149902,2309.75,519.150024,246.699997,132.550003,1568.25,701.849976,263.950012,1615,1349.900024,541.950012,7261.25,115.550003,14659.54981,133.149994,147.112534,1565.460938,21185.40039,457.350006,2077.350098,318.700012,432.100006,766.25,1169.5,579.900024,4294.700195,239.800003
